0,1,2,3,4,7,Positif,Negatif
https://twitter.com/pasfm/status/1364051858101202947,2021-02-23 03:18:00+00:00,Ukraina telah setuju untuk meningkatkan jumlah dosis vaksin Covid-19 dengan pembuat Novavax dari AS menjadi 15 juta. Batch pertama vaksin diharapkan tiba di Ukraina mulai Juli mendatang. Ukraina tertinggal dari kebanyakan orang Eropa dan belum memulai vaksinasi massal.,1.36E+18,pasfm,[],,
https://twitter.com/jigrek/status/1364050305789218817,2021-02-23 03:11:50+00:00,Hari ini antar Nyokap ke puskesmas kecamatan karena Nyokap termasuk lansia gelombang kedua penerima suntik vaksin covid.,1.36E+18,jigrek,[],1,
https://twitter.com/mighateha/status/1364048881818820612,2021-02-23 03:06:10+00:00,Baru ingat nak ambil vaksin covid sekali dia kabo ibu menyusu tk boleh 🥲,1.36E+18,mighateha,[],,
https://twitter.com/ZatiHananiAR/status/1364046774860537864,2021-02-23 02:57:48+00:00,Vaksin Covid-19 dah ada. Mana yang boleh amek pi la amek. Aku masih breastfeed anak. Tak boleh amek. Kalau di beri peluang aku nak amek.,1.36E+18,ZatiHananiAR,[],1,
https://twitter.com/MNSyahir/status/1364046397780099073,2021-02-23 02:56:18+00:00,why vaksin covid ni sungguh mendapat sambutan.. we all know it only vaksin.. same like other vaksin right?? ke zaman dulu2 first time ade vaksin kat malaysia nie hype dia sama mcam sekarang?,1.36E+18,MNSyahir,[],,
https://twitter.com/MNSyahir/status/1364045854684766208,2021-02-23 02:54:09+00:00,aku pelik laa.. nak vaksin covid ni pun siap ade berita ade live simulation... adakah cara ambil vaksin covid ni lain dari vaksin lain... bende bukan mcam biasa ke??,1.36E+18,MNSyahir,[],,
https://twitter.com/paismuhdd/status/1364044742485364737,2021-02-23 02:49:43+00:00,"imagine vaksin covid dicipta untuk meragut nyawa orang , nak kurangkan bilangan manusia , allahu ☺️",1.36E+18,paismuhdd,[],,
https://twitter.com/MNSyahir/status/1364044502357352448,2021-02-23 02:48:46+00:00,kenapa ramai triggered dengan org yang anti vaksin untuk covid ni ek?? depa xnak vaksin covid jaa.. vaksin lain nak g umrah kaa. depa amek jaa..,1.36E+18,MNSyahir,[],,
https://twitter.com/_rirvh/status/1364042803228020736,2021-02-23 02:42:01+00:00,"Aku suka dengar penerangan doktor Khairul tu sebab dia terangkan pasal vaksin tu bagus or tidak. Ramai org bukanlah antivax pun, cuma takde penerangan jelas pasal vaksin covid ni. Tu jer",1.36E+18,_rirvh,[],,
https://twitter.com/SekPasrujambe/status/1364041757072105476,2021-02-23 02:37:52+00:00,"LAPORAN POLSEK PASRUJAMBE KONTROL VAKSIN COVID 19 
DI PUSKESMAS PASRUJAMBE",1.36E+18,SekPasrujambe,[],,
https://twitter.com/mukt133tmr/status/1364039341731844097,2021-02-23 02:28:16+00:00,"Kejadian ini terjadi kemarin. 
Setelah diberi injeksi vaksin covid 19, ia langsung pulang. Dlm perjalanan pulang ia merasa pandangannya kabur dan agak ngeblur.... 
Sampai dirumah ia menelpon vaccine centre melapor dan bertanya apakah ia perlu periksakan ke dokter atau ke RS.",1.36E+18,mukt133tmr,[],,
https://twitter.com/himatemia_ft/status/1364038524756844553,2021-02-23 02:25:01+00:00,"Halo Teknik Kimia😀

Kalian tahu ga sih, bahwa vaksin COVID 19 sudah ditetapkan di Indonesia loh, dan ternyata vaksin COVID 19 itu sangat beragam juga😯

Wah kira-kira apa saja ya fungsinya? Pasti penasaran kan🤔 yuk baca artikel lengkapnya di Website Himatemia FT UNTIRTA",1.36E+18,himatemia_ft,[],,
https://twitter.com/_HarumBunga/status/1364036324496314369,2021-02-23 02:16:16+00:00,Bising2 pasal vaksin covid ni kenapa ye? Taknak ambik up to you la. Nak ambik pun up to you. Justify sana sini adoii penat baca,1.36E+18,_HarumBunga,[],,
https://twitter.com/inderasakti_kl/status/1364035912624054275,2021-02-23 02:14:38+00:00,"Aduh..camne la geng anti-vaksin covid tak membesar? Bila ada kalangan ahli politik juga jadi ""penaung""nya! Gigih canang di sosmed pasal ""bahaya""nya vaksin ni dan kononnya ia adalah hasil kerja Yahudi utk lumpuhkan dunia!
Aku speechless...😐😐😐😐",1.36E+18,inderasakti_kl,[],,
https://twitter.com/syairulislam/status/1364034892309258240,2021-02-23 02:10:35+00:00,siapa dah ready untuk vaksin Covid-19?,1.36E+18,syairulislam,[],,
https://twitter.com/ayumamad/status/1364033369827205126,2021-02-23 02:04:32+00:00,"Vaksin covid manula mulai hari ini.
Ditlpn puskesmas gunung anyar jam 7.48
Katanya jadwal mamakku jam 8
.
Hoii marimarrrrr ga kurang mepet ta ngasi taunya 🤣",1.36E+18,ayumamad,[],,
https://twitter.com/wlsow97/status/1364031953620537346,2021-02-23 01:58:54+00:00,Vaksin bukan pemutus covid tapi utk jadikan covid penyakit biasa seperti deman biasa tu,1.36E+18,wlsow97,[],,
https://twitter.com/budew__/status/1364031305034293253,2021-02-23 01:56:20+00:00,"Selasa depan dapet gratis vaksin dari kantor, vaksin influenza.
Gapapa deh tahun depan lagi kali ya baru vaksin covid.",1.36E+18,budew__,[],,
https://twitter.com/einhzrn/status/1364029324995686406,2021-02-23 01:48:28+00:00,"Dah macam kultus dajjal, seram tengok orang taksub dengan dajjal dan teori mengarut.
Vaksin &gt; dajjal. Covid &gt; dajjal.

Semua benda dia nak kaitkan setan dan dajjal, hidup tak tenang eh dorg ni?",1.36E+18,einhzrn,[],,
https://twitter.com/YeptaLikumahuwa/status/1364028729559642112,2021-02-23 01:46:06+00:00,"Ada tetangga... Pensiunan ASN. Tokoh kampung, tiap Ada yg bertamu di suguhi kebencian akan Negara dan pemerintah. Pagi² nyapa, saya tanya mau kemana.. Bilangnya mau vaksin covid-19 . Kan bangsatt mbut",1.36E+18,YeptaLikumahuwa,[],,
https://twitter.com/syahirah_mohd/status/1364025597924577284,2021-02-23 01:33:39+00:00,Sakit hati betul baca anti-vaksin ni. Bersyukurlah yang kau tu masih suci drpd covid-19. Agenda yahudi bagai. Guna fb/ig/twitter tak takut pula dgn agenda yahudi? Pakai waze yg boleh detect live location tak takut? Ish,1.36E+18,syahirah_mohd,[],,
https://twitter.com/gen1031fmsby/status/1364024679229399042,2021-02-23 01:30:00+00:00,"#InfoGenWaniPooll Satgas Covid-19 Jatim menyebut, ada beberapa faktor yang mempengaruhi orang bisa terkena Covid-19 setelah divaksin. Pertama, karena antibodi itu baru muncul 14 hari setelah vaksin dosis kedua dan efikasi vaksin Sinovac buatan China itu cuma 65 persen.",1.36E+18,gen1031fmsby,[],,
https://twitter.com/rahma_oma/status/1364020450783715331,2021-02-23 01:13:12+00:00,"Pemerintah gak mau dengerin pakar untuk penanggulangan covid sampe sekarang kurvanya belum melandai 🤣

Terus sekarang, pemerintah gak mau dengerin pakar terkait vaksin..
Bisa ditebak lah yaa ending ya kaya gimana 🤣

Ekonomi gak akan membaik, kalo Rakyat nya penyakitan 🤣",1.36E+18,rahma_oma,[],,
https://twitter.com/elleart_e/status/1364019511465189379,2021-02-23 01:09:28+00:00,Masa suntik Rubella dkt sekolah pun aku dah naik ambulan ke hospital ni suntik vaksin Covid tak tau lah macam mana 🤣🤣😥😥,1.36E+18,elleart_e,[],,
https://twitter.com/kurniawandjody/status/1364015075300831234,2021-02-23 00:51:50+00:00,"gua tau ini jokes lama.
tp pernah terbayangkan ga klo lu tb2 bangun, abis itu lu ketemu orang2 dan ngobrol soal keadaan sekarang. ternyata org2 itu ga maksud apa kata elu.

seketika itu sadar klo ternyata covid, psbb, pandemi, vaksin, trump-biden itu cuma mimpi. dan lu masih 2020",1.36E+18,kurniawandjody,[],,
https://twitter.com/Fajri1981/status/1364014779162009600,2021-02-23 00:50:40+00:00,"liat berita pagi ini, kata.a walaupun udah di vaksin 2x kemungkinan untuk terjangkit virus covid tetep ada.
jadi untuk apa kita di vaksin kalo ujung"".a tetep bisa kena Covid..",1.36E+18,Fajri1981,[],,1
https://twitter.com/4imnfhmi__/status/1364011846651445252,2021-02-23 00:39:01+00:00,Aku harap pasni takda online shoppers yg jual vaksin Covid-19 🤦🏻,1.36E+18,4imnfhmi__,[],,
https://twitter.com/MyDSA_official/status/1364009547111690246,2021-02-23 00:29:52+00:00,Saya merayu supaya guru2 yg jumlahnya hampir 300 ribu org diberikan keutamaan bersama frontliners yg lain utk mendapatkan suntikan vaksin Covid 19. Mereka berhadapan dgn risiko bila sekolah2 mula dibuka mulai 1 Mac 2021. Saya harap ada pengumuman dlm masa terdekat dari PM.,1.36E+18,MyDSA_official,[],1,
https://twitter.com/mostradio1058fm/status/1364002770915782661,2021-02-23 00:02:57+00:00,"Juru bicara vaksinasi Covid-19 dari Kemenkes, Siti Nadia Tarmizi mengatakan, vaksin Covid-19 relatif aman untuk digunakan lansia. Hingga saat ini hampir 2 jt orang lebih telah divaksin, dan blm ada laporan efek samping berat akibat vaksinasi Covid-19 merk Sinovac.#MostUpdate1058",1.36E+18,mostradio1058fm,[],,
https://twitter.com/CitraLestri001/status/1364002528212361217,2021-02-23 00:01:59+00:00,"Gubernur Khofifah menambahkan, berdasarkan update data dari Kemenkes RI ditargetkan sekitar 4,5 juta orang yang akan menerima vaksin covid-19 tahap kedua.",1.36E+18,CitraLestri001,[],,
https://twitter.com/be_liveon/status/1363999063918608384,2021-02-22 23:48:13+00:00,"Pak @ridwankamil kan ada pendaftaran vaksin covid untuk lansia di web kemkes kok wilayah Jabar, Kota Bekasi belum ada ya?",1.36E+18,be_liveon,[],,
https://twitter.com/ordinaryguyy__/status/1363997930315653120,2021-02-22 23:43:43+00:00,"Jom kongsi pendapat, mungkin boleh membantu orang lain sebab pendaftaran nak dibuka dah ni. InsyaAllah. 

""Sejauh mana pentingnya dan keperluan untuk PLHIV mengambil vaksin Covid-19?""",1.36E+18,ordinaryguyy__,[],,
https://twitter.com/JeihanaP/status/1363995099755995140,2021-02-22 23:32:28+00:00,Gubernur Khofifah Indar Parawansa dan Pangdam V Brawijaya mendampingi Kapolda Jatim menerima vaksin Covid-19 dosis kedua di Gedung Negara Grahadi Surabaya,1.36E+18,JeihanaP,[],,
https://twitter.com/AnitaFivi/status/1363994742703333376,2021-02-22 23:31:03+00:00,Gubernur Khofifah Dan Pangdam Dampingi Kapolda Jatim Terima Dosis Kedua Vaksin Covid-19,1.36E+18,AnitaFivi,[],,
https://twitter.com/aysaomer/status/1363992314608189440,2021-02-22 23:21:24+00:00,"Waktu Covid mewabah, semua org nuntut vaksin segera diproduksi. Setelah vaksin ada, eh byk yg gak mau divaksin karena meragukan keamanannya. Pdhl tu vaksin bukan dr negara panda melainkan dr Pfizer. Maunya apa seh kalean manusia. Aneh jg kdg org2 di negara maju.",1.36E+18,aysaomer,[],,
https://twitter.com/UmiSofiani2/status/1363989248148316161,2021-02-22 23:09:13+00:00,"Rada nervous hari ini untuk penyuntikan vaksin covid-19. Semoga baik untuk kesehatan aamiin, bismillah",1.36E+18,UmiSofiani2,[],,
https://twitter.com/stephynyyy/status/1363986963896832003,2021-02-22 23:00:08+00:00,Vaksin covid-19 banyak orang sik cayak tapi tunjuk jari dekat pelangi tangan boleh putus laju jak cayak,1.36E+18,stephynyyy,[],,
https://twitter.com/Khoko82708360/status/1363916255447506946,2021-02-22 18:19:10+00:00,"22 -02-2021 
 Saya dah di Vaksin pfizer - BioNTech . Lindungi diri, Lindungi semua perangai vabah covid 19.
@jokowi .@MuhyiddinYassin @DGHisham @ganjarpranowo",1.36E+18,Khoko82708360,[],,
https://twitter.com/adaswad/status/1363911305405419521,2021-02-22 17:59:30+00:00,Actually ada je yg percaya vaksin tapi when it comes to vaccine covid dia tak kurang yakin. Not an antivax tapi dia cakap too fast and too soon. Mcm planned.,1.36E+18,adaswad,[],,
https://twitter.com/akuskizo/status/1363908058825453570,2021-02-22 17:46:36+00:00,"Honestly, aku nak vaksin yg variant proof yg sedang diusahakan sekarang. Vaksin yg ada ni, tak lama lagi obsolete. Variant baru covid dah keluar kat German.",1.36E+18,akuskizo,[],,
https://twitter.com/RahmaAuauau/status/1363901251612598276,2021-02-22 17:19:33+00:00,"Kapolda Provinsi Jatim berbagi pengalaman setelah menerima vaksin Covid - 19, bahwa vaksin ne aman dn brharap agar para anggta dn pelayan masyarakt lainnya bisa sgra menerima vaksin Covid - 19.",1.36E+18,RahmaAuauau,[],,
https://twitter.com/ListiaPutiput/status/1363900330518323203,2021-02-22 17:15:53+00:00,"Kapolda Jatim berbagi pengalaman setelah menerima vaksin Covid - 19, bhw vaksin iniih aman &amp; bharap agar para anggta &amp; pelayan masyaralkat lainnya bs sgera menerima vaksin Covid - 19.",1.36E+18,ListiaPutiput,[],,
https://twitter.com/adamzakariaa/status/1363898111567929344,2021-02-22 17:07:04+00:00,Aku rasa ramai bukannya anti vaksin. Tapi takut untuk vaksin covid ni je. Sebab semua masih ragu2 kan. Me myself pun takut gak. But doesn’t mean aku tolak vaksin. End of the day kena amik jugak.,1.36E+18,adamzakariaa,[],,
https://twitter.com/Ntshrais_/status/1363896992775114753,2021-02-22 17:02:37+00:00,"Baru semangat nak cucuk vaksin Covid esok sekali Izzat whatsapp ""cha, our vaccination postponed to 1/3/2021 sebab syringe tak sampai lagi"" and i was like 😳?? Awat la depa x supply syringe sekali dengan vaksin? Or distribute both sekali jalan. Pelik la depa pun.",1.36E+18,Ntshrais_,[],,
https://twitter.com/Rifkyarianto/status/1363894892460601345,2021-02-22 16:54:16+00:00,"Jika yg udah divaksinasi aja masih bisa positif covid, apa kabar kami yg belum dapet vaksin ?",1.36E+18,Rifkyarianto,[],,
https://twitter.com/Radakrisna7/status/1363892166594977793,2021-02-22 16:43:27+00:00,"Kalau vaksin gagal,harap maklum saja karena covid adalah virus dna",1.36E+18,Radakrisna7,[],,
https://twitter.com/taishan_dtrt/status/1363887534120591360,2021-02-22 16:25:02+00:00,Vaksin Covid-19 memang memberikan harapan dan titik terang bagi kita semua untuk menyelesaikan pandemi ini.,1.36E+18,taishan_dtrt,[],1,
https://twitter.com/mazingrahmat/status/1363887321720844288,2021-02-22 16:24:11+00:00,"Kalo masih ada yg menganggap covid ini boongan, ya udahlah..
Ngapain gue marah2 jugak..
Gak mau divaksin, yaaa yg mau ajalah..
Smg yg mau ada nyampe 70% lah..
Marah-marah dikatain sales vaksin gak guna jg, yaa bodo amat ajalah skrg yak..

Ngurusin yg butuh dan mau ajalah..
Hoream",1.36E+18,mazingrahmat,[],,
https://twitter.com/keuro77/status/1363886318380457986,2021-02-22 16:20:12+00:00,"Saje nak recap.... 

24 Februari 2020 

- Kerajaan PH TUMBANG . 

24 Februari 2021 

- PM Muhiyiddin akan menerima suntikan Vaksin Covid 19 sebagai orang pertama di MALAYSIA.",1.36E+18,keuro77,[],,
https://twitter.com/WahyuTeguhPras1/status/1363885411794264065,2021-02-22 16:16:36+00:00,"Berdasarkan update data dari Kemenkes RI, ditargetkan sekitar 4,5 juta orang yg akan menerima vaksin covid - 19 tahap kedua",1.36E+18,WahyuTeguhPras1,[],,
https://twitter.com/SilsilaFebrian1/status/1363885161092243465,2021-02-22 16:15:36+00:00,"Berdasarkan update data dri Kemenkes RI, ditargetkan sekitar 4,5 juta orng yang bakal menerima vaksin covid - 19 tahap kedua",1.36E+18,SilsilaFebrian1,[],,
https://twitter.com/ShellyKurniawa5/status/1363884821160730627,2021-02-22 16:14:15+00:00,"Berdasarkan update data dr Kemenkes RI, ditargetkan sekitar 4,5 juta org yg bakalan menerima vaksin covid - 19 tahap kedua",1.36E+18,ShellyKurniawa5,[],,
https://twitter.com/iripann/status/1363883243099934720,2021-02-22 16:07:59+00:00,"Dulu takdak vaksin suruh buat vaksin, lambat terima marah. Dah sampai memilih pulak. Haaaa covid seranglah meraka ni.",1.36E+18,iripann,[],,
https://twitter.com/hadzrinaqmal/status/1363883136153653262,2021-02-22 16:07:34+00:00,Vaksin ni merawat covid atau mencegah covid ye?,1.36E+18,hadzrinaqmal,[],,
https://twitter.com/niqmahmusa/status/1363880508665462785,2021-02-22 15:57:07+00:00,Muak la baca pasal vaksin covid 19 ni. Kau tak nak vaksin ya sudah. Pastu tak payah nak bising tak boleh travel tak boleh itu ini. Thats your choice! Herghh,1.36E+18,niqmahmusa,[],,
https://twitter.com/nlathifahiel/status/1363880299390636035,2021-02-22 15:56:17+00:00,Jadi jangan takut akan vaksin covid 19 ya,1.36E+18,nlathifahiel,[],,
https://twitter.com/nuruddn/status/1363879657242648577,2021-02-22 15:53:44+00:00,Aku rasa nnt sampai satu masa dah lebih 80% rakyat malaysia ambil vaksin and herd immunity tu dah ada. Gang gang antivaccine ni still akan ckp aku tak cucuk vaccine pun tp still tak kena covid. Padahal dah ada immunity pastu bangga dgn benda yg dorang tak buat 🌚🌚,1.36E+18,nuruddn,[],,
https://twitter.com/ArifAzman13/status/1363875261943410695,2021-02-22 15:36:16+00:00,"Jamu ketat, rapat, melekat percaya. Vaksin covid tak percaya. 🥲",1.36E+18,ArifAzman13,[],,1
https://twitter.com/AynunOhAynun/status/1363874464518213637,2021-02-22 15:33:06+00:00,Sometimes fikir pasal vaksin covid ni okay ka dak. Aku macam nak depress. Berserah kepada Allah ❤️,1.36E+18,AynunOhAynun,[],,
https://twitter.com/Saut09389152/status/1363874250080194560,2021-02-22 15:32:15+00:00,Awalnya test covid di gratiskan...lama2 bayar dan menjadi lahan bisnis karena di perjual belikan..masyarakat tidak bisa kemama mana kalau tidak mendapatkan Sertifikat test Covid..sekarang muncul lagi Vaksin..yang nantinya akan menyusul jejak test covid19..,1.36E+18,Saut09389152,[],,
https://twitter.com/_Nikiey_/status/1363869794617815043,2021-02-22 15:14:33+00:00,"Vaksin penawar covid tak pecaya. Rakyat malaysia kat korea kena buang keja pecaya 😂 student kat sama kena buang university pecaya.😌

#jannanickisgoingtojailparty",1.36E+18,_Nikiey_,[],,
https://twitter.com/Saut09389152/status/1363869479155888132,2021-02-22 15:13:17+00:00,Awalnya test covid di gratiskan...lama2 bayar dan menjadi lahan bisnis karena di perjual belikan..masyarakat tidak bisa kemama mana kalau tidak mendapatkan Sertifikat test Covid..sekarang muncul lagi Vaksin..yang nantinya akan menyusul jejak test covid19..,1.36E+18,Saut09389152,[],,
https://twitter.com/nxsxaaaaa/status/1363868400770969602,2021-02-22 15:09:00+00:00,yes covid ni takkan pernah habis. kita kena ready untuk terus hidup bersama covid ni. but at least kita dh ada vaksin.,1.36E+18,nxsxaaaaa,[],1,
https://twitter.com/CarlyeLaj/status/1363866702912516096,2021-02-22 15:02:16+00:00,Demam 1 minggu konon pabila sdh kena vaksin covid? Betul?,1.36E+18,CarlyeLaj,[],,
https://twitter.com/CarlyeLaj/status/1363865375453057025,2021-02-22 14:56:59+00:00,Kenapa ramai yg takut kena vaksin covid? 😬,1.36E+18,CarlyeLaj,[],,
https://twitter.com/medskiy/status/1363864604862869510,2021-02-22 14:53:55+00:00,Tadi siang itu disuruh ngisi kesiapan vaksin tu ternyata buat persiapan kerja lebaran. Omg. Covid engga Tipes iya,1.36E+18,medskiy,[],,
https://twitter.com/Applepiecheeese/status/1363862942119124992,2021-02-22 14:47:19+00:00,"Nak buat thread ilmiah sikit lah..

Okay, vaksin ni bukan ubat sebenarnya. Bila badan kita disuntik vaksin, badan kita akan wujudkan satu sintetik virus yang menyerupai virus Covid-19. Selepas itu, sistem imunisasi badan kita akan bertindak balas dengan melawan ""virus"" tu.",1.36E+18,Applepiecheeese,[],,
https://twitter.com/NaeimulH/status/1363862574870142976,2021-02-22 14:45:51+00:00,Dripada korg duk kutuk2 org ni baik korg banggakan Frontliners ngan kerajaan berjuang sehabis baik sampai dptnya vaksin covid-19 tu harap jasa diorang dikenang sampai bila2,1.36E+18,NaeimulH,[],,
https://twitter.com/Sibayak86/status/1363860734313070593,2021-02-22 14:38:33+00:00,"Menurut Survei Litbang Kompas, penolakan thdp Vaksin Covid-19 berhbngan dgn Pilihan Pd Pilpres 2019 yg lalu.
Smtr itu, menurut Survei Indikator Politik Indonesia, dr 41% Responden Yg tdk bersedia divaksin sebagian besar adlh Pendukung Prabowo di Pilpres 2019. 
Jd jelas ya...",1.36E+18,Sibayak86,[],,
https://twitter.com/Azizialim/status/1363860034803802117,2021-02-22 14:35:46+00:00,Rokok dengan vaksin covid-19 mana lagi bahaya?,1.36E+18,Azizialim,[],,
https://twitter.com/forbaekhyunexo/status/1363859896337276928,2021-02-22 14:35:13+00:00,Ga ada yg lebih melegakan di bulan ini selain aku uda suntik vaksin covid 🙂,1.36E+18,forbaekhyunexo,[],1,
https://twitter.com/garp_luffy/status/1363858964241285123,2021-02-22 14:31:31+00:00,Bertemu dgn kawan lama ... share ttg vaksin covid-19 .. seronok tgh share ... skli dia antivaksin ... so korg thu pe jd next ... haha last aku give up jelh ... rase confident tk kn menang ... semua pkara dia kaitkn .. pening2,1.36E+18,garp_luffy,[],,
https://twitter.com/ayitttt/status/1363856665573871620,2021-02-22 14:22:22+00:00,"Budak rumah aku kata covid ni konspirasi,penat dah aku terangkan kat dia.tapi dia terima pulak nak kene vaksin.aku kene carik rumah sewa lain ke? 🤔",1.36E+18,ayitttt,[],,
https://twitter.com/LailaAyuu01/status/1363855199299756039,2021-02-22 14:16:33+00:00,Gubernur Khofifah Indar Parawansa dn Pangdam V menyaksikan Kapolda Provinsi Jatim menerima vaksin Covid - 19 dosis kedua di Gedung Negara Grahadi Surabaya,1.36E+18,LailaAyuu01,[],,
https://twitter.com/Rangga_Sasana/status/1363854727210008577,2021-02-22 14:14:40+00:00,"Yth. Bapak Presiden NKRI
Yang saya banggakan
@jokowi

Bukan bermangsud menggurui, saya hanya ingin kasih tahu rahasia mengatasi pandemi COVID-19 dalam 2 Minggu TANPA EFEK SAMPING VAKSIN.

(Sebuah Utas)",1.36E+18,Rangga_Sasana,[],,
https://twitter.com/WindaAmliaa01/status/1363853776088494081,2021-02-22 14:10:54+00:00,Gubernur Khofifah dn Pangdam V Saksikan Kapolda Provinsi Jatim Terima Dosis Kedua Vaksin Covid - 19,1.36E+18,WindaAmliaa01,[],,
https://twitter.com/ReniUtari7/status/1363853353298452481,2021-02-22 14:09:13+00:00,Gubernur Khofifah n Pangdam V Saksikan Kapolda Jawa Timur Terima Dosis Kedua Vaksin Covid - 19,1.36E+18,ReniUtari7,[],,
https://twitter.com/DahliaAyu15/status/1363852994433847303,2021-02-22 14:07:47+00:00,Gubernur Khofifah &amp; Pangdam V Saksikan Kapolda Jatim Terima Dosis Kedua Vaksin Covid - 19,1.36E+18,DahliaAyu15,[],,
https://twitter.com/eerasha_/status/1363852768599965698,2021-02-22 14:06:53+00:00,Semoga ada vaksin ni covid mkin trhapus dgn sgera amin,1.36E+18,eerasha_,[],1,
https://twitter.com/ZackAvaricious/status/1363852722592641028,2021-02-22 14:06:42+00:00,Sape amek vaksin covid-19 automatik pertubuhan ketinggian minima 10cm.,1.36E+18,ZackAvaricious,[],,
https://twitter.com/sigithakiki/status/1363851749975412739,2021-02-22 14:02:50+00:00,Di kantor liat pengumuman pendaftaran vaksin mandiri... dahlah gua daftar ajaaa pusing sama covid gak kelar2,1.36E+18,sigithakiki,[],1,
https://twitter.com/akmlazmii/status/1363850686476161027,2021-02-22 13:58:37+00:00,"aku harap orang yang tak percaya vaksin ni biar kena covid lepastu mampus, hidup pun menyusahkan orang jer",1.36E+18,akmlazmii,[],,
https://twitter.com/adawiyah_bakar/status/1363847012391608331,2021-02-22 13:44:01+00:00,Tgk berita polis iring bus bawak vaksin covid tibe mate ak berkaca sebak..weii apa kena gan ak ni...😅,1.36E+18,adawiyah_bakar,[],,
https://twitter.com/AsmiAsmidar/status/1363845898413830146,2021-02-22 13:39:35+00:00,Vaksin Covid 2 dos je. HPV 3 dos tau.,1.36E+18,AsmiAsmidar,[],,
https://twitter.com/bukanaamir/status/1363845838544363524,2021-02-22 13:39:21+00:00,"berdoa pada Allah supaya cepat cepat hapuskan covid, tapi lepas vaksin tercipta kau pulak kata ni illuminati. eh kau nak apa ni bodo",1.36E+18,bukanaamir,[],,
https://twitter.com/aqilahilyana_/status/1363844527249788936,2021-02-22 13:34:08+00:00,Mak aku ni kira anti vaxx ke eh? Dia percaya semua vaksin kecuali vaksin covid 19 ni geram pulak aku berdebat pasal vaksin dgn dia,1.36E+18,aqilahilyana_,[],,1
https://twitter.com/arnetasrh/status/1363842085820899338,2021-02-22 13:24:26+00:00,yang udah selesai vaksin 2 dosis aja masih jaga badan banget mau ke mall aja degdegan itu yang baru pada sembuh covid terus besokannya langsung ke luar kota tuh gimana sih maksudnya?:(,1.36E+18,arnetasrh,[],,
https://twitter.com/enjipanges/status/1363841182728474633,2021-02-22 13:20:51+00:00,Akhirnya ke-ngotot-an ogut buat minta dimasukin list vaksin covid berbuah manis juga. Semoga lancar-lancar dan besok beneran bisa dpt vaksin. Ga sabar!,1.36E+18,enjipanges,[],1,
https://twitter.com/Songnorae/status/1363837746150744064,2021-02-22 13:07:12+00:00,So kiranya sis xboleh amek vaksin covid lagi la sbb menyusukan aidan huhuuu,1.36E+18,Songnorae,[],,
https://twitter.com/nabihahlolly/status/1363837082737676289,2021-02-22 13:04:34+00:00,"ade lah sorang ni antivaksin. satu family. anak2 dia dlu pernah kne sakit apa entah. smpai muntah darah, last last ke hsptl jugek. lps tu bru bru ni 4org ank dia skali kne chicken pox yg teruk. dia ngaku je anak2 dia xambik vaksin. so kau rse dia nak ambik vaksin covid?",1.36E+18,nabihahlolly,[],,
https://twitter.com/mazingrahmat/status/1363835411286552580,2021-02-22 12:57:55+00:00,"Gunanya vaksin covid-19 itu bukan melindungi 100% yak..
Semua vaksinasi juga tujuannya jika terkena penyakit tsb tidak jatuh ke keadaan sakit berat..
Utk covid-19 ya jika terkena tdk sampai perlu mendapatkan perawatan di intensive care..
Gak ada yg tau jika kena, ringan2 saja kan",1.36E+18,mazingrahmat,[],,
https://twitter.com/FarraFysalle/status/1363832512439492613,2021-02-22 12:46:24+00:00,Aku x sangka ya ade dalam circle rupanya kawan-kawan lama ade yang menolak vaksin covid? Gaisss memanglah research and study tak mencukupi lagi... Benda ni bukan dah berpuluh tahun wujud... Vaksin was never a cure! Ia merupakan salah satu ikhtiar untuk kita tidak dijangkiti...,1.36E+18,FarraFysalle,[],,
https://twitter.com/miraiyuki96/status/1363831535967739906,2021-02-22 12:42:31+00:00,"Malaysian rn
1: Kena cepat2 mntak vaksin ni
2: Tolak vaksin, anti-vacc
3: Nnti la ad masa ak pegi la cucuk vaksin

Bottom line: I doubt covid will be fully gone",1.36E+18,miraiyuki96,[],,
https://twitter.com/Diiiyean_/status/1363830251411791885,2021-02-22 12:37:25+00:00,semoga tabah anggota ATM yang disuntik vaksin nanti . minta dijauhi segala kemudaratan dari suntikan vaksin covid 19 . aminnnn,1.36E+18,Diiiyean_,[],,
https://twitter.com/faeq_aizat/status/1363829337217146881,2021-02-22 12:33:47+00:00,"Langgar SOP risiko covid tak takut mati. Vaksin sampai tetiba takut mati.
#pulakdah",1.36E+18,faeq_aizat,[],,
https://twitter.com/Marchfoward/status/1363829004940156929,2021-02-22 12:32:28+00:00,"PDRM mencadangkan 102,000 nama sebagai penerima vaksin Covid 19 fasa pertama 

Menurut Pengarah Pengurusan PDRM. KKM belum mengesahkan jumlah sebenar anggota PDRM yg akan menerima vaksin berkenaan",1.36E+18,Marchfoward,[],,
https://twitter.com/ardhianbayuf/status/1363828769736155136,2021-02-22 12:31:32+00:00,"Covid-19 ❌
Vaksin ❌
Talent cluster ❌

Yang mungkin bisa menghapus lara dengan rebahan

Cuti bersama ❌",1.36E+18,ardhianbayuf,[],,
